ID,ltable_id,rtable_id,ltable_Title,ltable_Author,ltable_Year,ltable_Publisher,ltable_ISBN,ltable_Format,ltable_Language,ltable_URL,rtable_Title,rtable_Author,rtable_Year,rtable_Publisher,rtable_ISBN,rtable_Format,rtable_Language,rtable_URL
226,ol_OL27589863W,gb_kOEKEQAAQBAJ,Fairy Tale,Stephen King,2022,Pocket Books,1668002175,Paperback,spa,https://openlibrary.org/books/OL39488723M,Fairy Tale,Stephen King,2024,Simon and Schuster,9781668052679,Paperback,en,http://books.google.com/books?id=kOEKEQAAQBAJ&dq=stephen+king+books&hl=&as_pt=BOOKS&source=gbs_api
227,ol_OL20073071W,gb_GEh9DwAAQBAJ,The Inn,James Patterson,2019,Century,9781787462458,Paperback,eng,https://openlibrary.org/books/OL40302400M,The Inn,James Patterson,2019,"Little, Brown",9780316528429,Paperback,en,https://play.google.com/store/books/details?id=GEh9DwAAQBAJ&source=gbs_api
228,ol_OL20073071W,gb_nvwNvwEACAAJ,The Inn,James Patterson,2019,Century,9781787462458,Paperback,eng,https://openlibrary.org/books/OL40302400M,The Inn,James Patterson,2019,"Little, Brown",0316454222,Paperback,en,http://books.google.com/books?id=nvwNvwEACAAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
229,ol_OL24211934W,gb_SmDoDwAAQBAJ,The Red Book,James Patterson,2021,"Penguin Books, Limited",0316499439,Paperback,eng,https://openlibrary.org/books/OL36019224M,The Red Book,James Patterson,2021,Random House,9781473580107,Paperback,en,http://books.google.com/books?id=SmDoDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
230,ol_OL20759125W,gb_ksKyDwAAQBAJ,Mexican Gothic,Silvia Moreno-Garcia,2020,Cengage Gale,9786070778018,Paperback,eng,https://openlibrary.org/books/OL51800423M,Mexican Gothic,Silvia Moreno-Garcia,2020,Del Rey,9780525620792,Paperback,en,https://play.google.com/store/books/details?id=ksKyDwAAQBAJ&source=gbs_api
231,ol_OL17931101W,gb_5MAPDgAAQBAJ,Camino Island,John Grisham,2017,Hodder & Stoughton,9780525527459,Paperback,rus,https://openlibrary.org/books/OL49821200M,Camino Island,John Grisham,2017,Vintage,9780385543057,Paperback,en,https://play.google.com/store/books/details?id=5MAPDgAAQBAJ&source=gbs_api
232,ol_OL17931101W,gb_a9dLDwAAQBAJ,Camino Island,John Grisham,2017,Hodder & Stoughton,9780525527459,Paperback,rus,https://openlibrary.org/books/OL49821200M,Camino Island,John Grisham,2018,Vintage,9781524797140,Paperback,en,http://books.google.com/books?id=a9dLDwAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
233,ol_OL20799434W,gb_gxGuDwAAQBAJ,The Vanishing Half,Brit Bennett,2020,Penguin Group USA,9780593418598,Paperback,ita,https://openlibrary.org/books/OL40233781M,The Vanishing Half,Brit Bennett,2020,Penguin,9780525536970,Paperback,en,https://play.google.com/store/books/details?id=gxGuDwAAQBAJ&source=gbs_api
234,ol_OL15557668W,gb_QJtj3hVdnSQC,The quest,Nelson De Mille,1975,Sphere,145557774X,Paperback,eng,https://openlibrary.org/books/OL45614797M,The Quest,Nelson DeMille,2013,Center Street,9781455549603,Paperback,en,https://play.google.com/store/books/details?id=QJtj3hVdnSQC&source=gbs_api
235,ol_OL21917209W,gb_eTzeDwAAQBAJ,The Lost Apothecary,Sarah Penner,2021,"Harlequin Enterprises, Limited",9783365001509,Paperback,ger,https://openlibrary.org/books/OL50546602M,The Lost Apothecary,Sarah Penner,2021,Harlequin,9781488077494,Paperback,en,https://play.google.com/store/books/details?id=eTzeDwAAQBAJ&source=gbs_api
236,ol_OL20125460W,gb_NadXOgAACAAJ,Still Alice,Lisa Genova,2009,"Simon & Schuster, Limited",9781849833714,Paperback,ita,https://openlibrary.org/books/OL33978800M,Still Alice,Lisa Genova,2009,,1847375235,Paperback,en,http://books.google.com/books?id=NadXOgAACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
237,ol_OL15673135W,gb_GKmuz5T2-iUC,Toys,James Patterson,2011,"Little, Brown and Co.",0316097373,Paperback,eng,https://openlibrary.org/books/OL32356755M,Toys,James Patterson,2012,Random House,9780099570752,Paperback,en,http://books.google.com/books?id=GKmuz5T2-iUC&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
238,ol_OL17198072W,gb_MpAUjwEACAAJ,Friction,Sandra Brown,2015,Hachette Audio,1455563749,Paperback,ger,https://openlibrary.org/books/OL26812510M,Friction,Sandra Brown,2016,Grand Central Publishing,1455581194,Paperback,en,http://books.google.com/books?id=MpAUjwEACAAJ&dq=popular+romance+novels&hl=&as_pt=BOOKS&source=gbs_api
239,ol_OL19840338W,gb_2dhsDwAAQBAJ,Unsolved,James Patterson,2019,Grand Central Publishing,0316419826,Paperback,eng,https://openlibrary.org/books/OL29806218M,Unsolved,James Patterson,2019,Random House,9781473563001,Paperback,en,http://books.google.com/books?id=2dhsDwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
240,ol_OL19351465W,gb_HaoaCgAAQBAJ,News of the World,Paulette Jiles,2016,"William Morrow, an imprint of HarperCollinsPublishers",0063052504,Paperback,eng,https://openlibrary.org/books/OL50513431M,News of the World,Paulette Jiles,2016,HarperCollins,9780062409225,Paperback,en,https://play.google.com/store/books/details?id=HaoaCgAAQBAJ&source=gbs_api
241,ol_OL19800234W,gb_E7kpAgAAQBAJ,NYPD Red 4,James Patterson,2016,W F Howes,0316288721,Paperback,eng,https://openlibrary.org/books/OL42965553M,NYPD Red 2,James Patterson,2014,Random House,9781473505407,Paperback,en,http://books.google.com/books?id=E7kpAgAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
242,ol_OL17345497W,gb_dYYVBgAAQBAJ,The Sympathizer,Viet Thanh Nguyen,2015,Easton Press,1472151380,Paperback,eng,https://openlibrary.org/books/OL31987768M,The Sympathizer,Viet Thanh Nguyen,2015,"Grove/Atlantic, Inc.",9780802191694,Paperback,en,https://play.google.com/store/books/details?id=dYYVBgAAQBAJ&source=gbs_api
243,ol_OL16216252W,gb_0UaGDL-gHoQC,11th hour,James Patterson,2012,Century,1407071564,Paperback,eng,https://openlibrary.org/books/OL38235983M,11th Hour,James Patterson,2012,Random House,9781407071565,Paperback,en,http://books.google.com/books?id=0UaGDL-gHoQC&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
244,ol_OL16726647W,gb_qA8TEb14OygC,The flamethrowers,Rachel Kushner,2013,Penguin Random House,0099586983,Paperback,fre,https://openlibrary.org/books/OL35653052M,The Flamethrowers,Rachel Kushner,2013,Simon and Schuster,9781439154175,Paperback,en,https://play.google.com/store/books/details?id=qA8TEb14OygC&source=gbs_api
245,ol_OL16532040W,gb_ZQqqbkGOEr8C,The round house,Louise Erdrich,2012,Harper Perennial,1472108159,Paperback,eng,https://openlibrary.org/books/OL49947652M,The Round House,Louise Erdrich,2012,Harper Collins,9780062065261,Paperback,en,https://play.google.com/store/books/details?id=ZQqqbkGOEr8C&source=gbs_api
246,ol_OL20493022W,gb_8DGzCwAAQBAJ,"In a Dark, Dark Wood",Ruth Ware,2015,Simon & Schuster,9781501193484,Paperback,eng,https://openlibrary.org/books/OL31851630M,"In a Dark, Dark Wood",Ruth Ware,2016,Simon and Schuster,9781501151750,Paperback,en,http://books.google.com/books?id=8DGzCwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
247,ol_OL25339073W,gb_Zx81EAAAQBAJ,Steal,James Patterson,2022,"Little, Brown & Company",9781538703540,Paperback,eng,https://openlibrary.org/books/OL47125985M,Steal,James Patterson,2022,Random House,9781529156362,Paperback,en,http://books.google.com/books?id=Zx81EAAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
248,ol_OL20658755W,gb_yt2lDwAAQBAJ,Texas Outlaw,James Patterson,2020,Century,9781538772454,Paperback,eng,https://openlibrary.org/books/OL52222800M,Texas Outlaw,James Patterson,2020,"Little, Brown",9780316428187,Paperback,en,https://play.google.com/store/books/details?id=yt2lDwAAQBAJ&source=gbs_api
249,ol_OL20803384W,gb_wfMbzAEACAAJ,The Summer House,James Patterson,2020,Jimmy Patterson,9781538752845,Paperback,eng,https://openlibrary.org/books/OL28300660M,The Summer House,James Patterson,2020,Century,1529125162,Paperback,en,http://books.google.com/books?id=wfMbzAEACAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
250,ol_OL20891043W,gb_iwO8DwAAQBAJ,Hawk,James Patterson,2020,Jimmy Patterson,1549100661,Paperback,eng,https://openlibrary.org/books/OL33833974M,Hawk,James Patterson,2020,Hachette UK,9780316494410,Paperback,en,http://books.google.com/books?id=iwO8DwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
251,ol_OL20891043W,gb_xWS8DwAAQBAJ,Hawk,James Patterson,2020,Jimmy Patterson,1549100661,Paperback,eng,https://openlibrary.org/books/OL33833974M,Hawk,James Patterson,2020,jimmy patterson,9780316494410,Paperback,en,https://play.google.com/store/books/details?id=xWS8DwAAQBAJ&source=gbs_api
252,ol_OL24630340W,gb_FQ8iEAAAQBAJ,Fear No Evil,James Patterson,2021,"Little, Brown and Company",9781473580046,Paperback,eng,https://openlibrary.org/books/OL42690774M,Fear No Evil,James Patterson,2021,"Little, Brown",9780316499163,Paperback,en,https://play.google.com/store/books/details?id=FQ8iEAAAQBAJ&source=gbs_api
253,ol_OL24630340W,gb_rc4fEAAAQBAJ,Fear No Evil,James Patterson,2021,"Little, Brown and Company",9781473580046,Paperback,eng,https://openlibrary.org/books/OL42690774M,Fear No Evil,James Patterson,2021,Random House,9781473580046,Paperback,en,http://books.google.com/books?id=rc4fEAAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
254,ol_OL16646245W,gb_ifY0AQAAQBAJ,The yellow birds,Kevin Powers,2012,Sceptre / Hodder & Stoughton Ltd.,9781471346620,Paperback,fre,https://openlibrary.org/books/OL46956067M,The Yellow Birds,Kevin Powers,2012,Hachette UK,9780316219358,Paperback,en,http://books.google.com/books?id=ifY0AQAAQBAJ&dq=national+book+award+winner&hl=&as_pt=BOOKS&source=gbs_api
255,ol_OL24361676W,gb_af0LEAAAQBAJ,A Slow Fire Burning,Paula Hawkins,2019,Transworld Publishers Limited,0593459644,Paperback,eng,https://openlibrary.org/books/OL37855269M,A Slow Fire Burning,Paula Hawkins,2021,Penguin,9780735211254,Paperback,en,https://play.google.com/store/books/details?id=af0LEAAAQBAJ&source=gbs_api
256,ol_OL17930238W,gb_wK6ZDwAAQBAJ,The Reckoning,John Grisham,2018,Random House Audio,9781473684393,Paperback,eng,https://openlibrary.org/books/OL35674675M,The Reckoning,John Grisham,2019,Vintage,9781984819581,Paperback,en,http://books.google.com/books?id=wK6ZDwAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
257,ol_OL17930238W,gb_fEGNEAAAQBAJ,The Reckoning,John Grisham,2018,Random House Audio,9781473684393,Paperback,eng,https://openlibrary.org/books/OL35674675M,The Reckoning,John Grisham,2018,National Geographic Books,9780385544153,Paperback,en,http://books.google.com/books?id=fEGNEAAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
258,ol_OL17930238W,gb_q72OwgEACAAJ,The Reckoning,John Grisham,2018,Random House Audio,9781473684393,Paperback,eng,https://openlibrary.org/books/OL35674675M,The Reckoning,John Grisham,2019,Hodder Paperbacks,1473684420,Paperback,en,http://books.google.com/books?id=q72OwgEACAAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
259,ol_OL20800247W,gb_UyTIDwAAQBAJ,Leave the World Behind,Rumaan Alam,2020,HarperCollins Publishers,1526633094,Paperback,eng,https://openlibrary.org/books/OL49268376M,Leave the World Behind,Rumaan Alam,2020,HarperCollins,9780062667656,Paperback,en,https://play.google.com/store/books/details?id=UyTIDwAAQBAJ&source=gbs_api
260,ol_OL54815W,gb_xwAPnwEACAAJ,Dear John,Nicholas Sparks,2006,Grand Central Publishing,1600242774,Paperback,chi,https://openlibrary.org/books/OL24276663M,Dear John,Nicholas Sparks,2009,,1442002085,Paperback,en,http://books.google.com/books?id=xwAPnwEACAAJ&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
261,ol_OL17371637W,gb_IVhqDwAAQBAJ,The Secret Place,Tana French,2014,Hachette Ireland,9781444755572,Paperback,ger,https://openlibrary.org/books/OL28225636M,The Secret Place,Tana French,2015,Penguin,9780143127512,Paperback,en,http://books.google.com/books?id=IVhqDwAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
262,ol_OL17272043W,gb_uU_tNI07_QoC,Mistress,James Patterson,2013,Grand Central Publishing,9781455515882,Paperback,eng,https://openlibrary.org/books/OL44162187M,Mistress,James Patterson,2013,Random House,9781448108459,Paperback,en,http://books.google.com/books?id=uU_tNI07_QoC&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
263,ol_OL17826879W,gb_XixpDQAAQBAJ,"Sing, Unburied, Sing",Jesmyn Ward,2017,Scribner,1432852361,Paperback,eng,https://openlibrary.org/books/OL29361859M,"Sing, Unburied, Sing",Jesmyn Ward,2017,Simon and Schuster,9781501126093,Paperback,en,https://play.google.com/store/books/details?id=XixpDQAAQBAJ&source=gbs_api
264,ol_OL24236112W,gb_Vh8YEAAAQBAJ,As Good As Dead,Holly Jackson,2021,Farshore,0008543097,Paperback,ger,https://openlibrary.org/books/OL50534149M,As Good as Dead,Holly Jackson,2021,Delacorte Press,9780593379875,Paperback,en,https://play.google.com/store/books/details?id=Vh8YEAAAQBAJ&source=gbs_api
265,ol_OL19749347W,gb__OQuDwAAQBAJ,Juror #3,James Patterson,2017,Vision,1473536227,Paperback,eng,https://openlibrary.org/books/OL51609144M,Juror #3,James Patterson,2018,Hachette UK,9780316470063,Paperback,en,http://books.google.com/books?id=_OQuDwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
266,ol_OL56466W,gb_Su9r8_7gapUC,The bestseller,Olivia Goldsmith,1996,Brand: Harper Audio,1626814392,Paperback,ger,https://openlibrary.org/books/OL32419294M,The Bestseller,Olivia Goldsmith,1997,HarperTorch,0061096083,Paperback,en,http://books.google.com/books?id=Su9r8_7gapUC&dq=subject:fiction+best+sellers&hl=&as_pt=BOOKS&source=gbs_api
267,ol_OL56466W,gb_YpvNBAAAQBAJ,The bestseller,Olivia Goldsmith,1996,Brand: Harper Audio,1626814392,Paperback,ger,https://openlibrary.org/books/OL32419294M,The Bestseller,Olivia Goldsmith,2014,Diversion Publishing Corp.,9781626814394,Paperback,en,https://play.google.com/store/books/details?id=YpvNBAAAQBAJ&source=gbs_api
268,ol_OL24360692W,gb_Z-geEQAAQBAJ,Not a Happy Family,Shari Lapena,2021,Pamela Dorman Books,1529177111,Paperback,eng,https://openlibrary.org/books/OL33833925M,Not a Happy Family,Shari Lapena,2024,Random House,9780385700351,Paperback,en,http://books.google.com/books?id=Z-geEQAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
269,ol_OL24205227W,gb_FpqhEAAAQBAJ,The Lincoln Highway,Amor Towles,2021,Salamandra,8418681152,Paperback,eng,https://openlibrary.org/books/OL32139788M,The Lincoln Highway,Amor Towles,2023,Penguin,9780735222366,Paperback,en,http://books.google.com/books?id=FpqhEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
270,ol_OL20416046W,gb_-0dHxAEACAAJ,The Family Upstairs,Lisa Jewell,2019,Simon & Schuster Audio,1787461491,Paperback,eng,https://openlibrary.org/books/OL27811162M,The Family Upstairs,Lisa Jewell,2019,Arrow,1787461483,Paperback,en,http://books.google.com/books?id=-0dHxAEACAAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
271,ol_OL20416046W,gb_s_10DwAAQBAJ,The Family Upstairs,Lisa Jewell,2019,Simon & Schuster Audio,1787461491,Paperback,eng,https://openlibrary.org/books/OL27811162M,The Family Upstairs,Lisa Jewell,2019,Random House,9781473561342,Paperback,en,http://books.google.com/books?id=s_10DwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
272,ol_OL24711314W,gb_3lyw0AEACAAJ,"Pax, Journey Home",Sara Pennypacker,2021,HarperCollins Publishers,006314400X,Paperback,eng,https://openlibrary.org/books/OL40282272M,"Pax, Journey Home",Sara Pennypacker,2024,Youth Large Print,1420516302,Paperback,en,http://books.google.com/books?id=3lyw0AEACAAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
273,ol_OL17357368W,gb_Gy9DvgAACAAJ,LaRose,Louise Erdrich,2016,"Little, Brown Book Group Limited",9781472151889,Paperback,eng,https://openlibrary.org/books/OL27430847M,LaRose,Louise Erdrich,2017,Harper Perennial,0062277030,Paperback,en,http://books.google.com/books?id=Gy9DvgAACAAJ&dq=national+book+award+winner&hl=&as_pt=BOOKS&source=gbs_api
274,ol_OL20647077W,gb_uE0UywEACAAJ,Blindside,James Patterson,2019,Penguin Random House,1538764393,Paperback,eng,https://openlibrary.org/books/OL34749192M,Blindside,James Patterson,2020,Arrow Books,1787461769,Paperback,en,http://books.google.com/books?id=uE0UywEACAAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
275,ol_OL20159625W,gb_WtJfDwAAQBAJ,"Black Leopard, Red Wolf",Marlon James,2019,"Penguin Books, Limited",9780385690324,Paperback,eng,https://openlibrary.org/books/OL43281811M,"Black Leopard, Red Wolf",Marlon James,2019,Penguin,9780735220195,Paperback,en,https://play.google.com/store/books/details?id=WtJfDwAAQBAJ&source=gbs_api
276,ol_OL501911W,gb_aaf6k3DWcSAC,Revolutionary road,Richard Yates,1961,Alfred A. Knopf,0413597202,Paperback,eng,https://openlibrary.org/books/OL50748M,Revolutionary Road,Richard Yates,2008,Vintage,9780307456274,Paperback,en,https://play.google.com/store/books/details?id=aaf6k3DWcSAC&source=gbs_api
277,ol_OL20837105W,gb_pV8IEAAAQBAJ,The Good Sister,Sally Hepworth,2021,St. Martin's Press,9781250120960,Paperback,eng,https://openlibrary.org/books/OL38122589M,The Good Sister,Sally Hepworth,2021,Hachette UK,9781473697058,Paperback,en,http://books.google.com/books?id=pV8IEAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
278,ol_OL20837105W,gb_g7PnDwAAQBAJ,The Good Sister,Sally Hepworth,2021,St. Martin's Press,9781250120960,Paperback,eng,https://openlibrary.org/books/OL38122589M,The Good Sister,Sally Hepworth,2020,Macmillan Publishers Aus.,9781760982904,Paperback,en,http://books.google.com/books?id=g7PnDwAAQBAJ&dq=top+mystery+books&hl=&as_pt=BOOKS&source=gbs_api
279,ol_OL27052926W,gb_vy3rzgEACAAJ,Demon Copperhead,Barbara Kingsolver,2022,Harper,9780571376483,Paperback,nob,https://openlibrary.org/books/OL52941158M,Demon Copperhead,Barbara Kingsolver,2022,Harper,0063252015,Paperback,en,http://books.google.com/books?id=vy3rzgEACAAJ&dq=pulitzer+prize+winner+book&hl=&as_pt=BOOKS&source=gbs_api
280,ol_OL19748982W,gb_lh1ADwAAQBAJ,Texas Ranger,James Patterson,2018,Grand Central Publishing,9781478975472,Paperback,eng,https://openlibrary.org/books/OL46532966M,Texas Ranger,James Patterson,2018,Random House,9781473553033,Paperback,en,http://books.google.com/books?id=lh1ADwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
281,ol_OL25337890W,gb_kFg1EAAAQBAJ,One Italian Summer,Rebecca Serle,2022,Quercus,9781797136127,Paperback,eng,https://openlibrary.org/books/OL34985503M,One Italian Summer,Rebecca Serle,2022,Simon and Schuster,9781982166816,Paperback,en,https://play.google.com/store/books/details?id=kFg1EAAAQBAJ&source=gbs_api
282,ol_OL24554831W,gb_Lpy1EAAAQBAJ,The Maid,Nita Prose,2022,Viking,0593356160,Paperback,eng,https://openlibrary.org/books/OL33851415M,The Maid,Nita Prose,2023,Penguin,9780735246348,Paperback,en,http://books.google.com/books?id=Lpy1EAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
283,ol_OL26519094W,gb_hKhGEAAAQBAJ,This Time Tomorrow,Emma Straub,2022,Diversified Publishing,1405946121,Paperback,eng,https://openlibrary.org/books/OL38807484M,This Time Tomorrow,Emma Straub,2022,Penguin UK,9781405946131,Paperback,en,http://books.google.com/books?id=hKhGEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
284,ol_OL5683340W,gb_Y_buNr7VCuUC,If She Only Knew,Lisa Jackson,2000,Kensington Pub. Corp.,0739413236,Paperback,eng,https://openlibrary.org/books/OL3668349M,If She Only Knew,Lisa Jackson,2000,Zebra Books,1420101927,Paperback,en,http://books.google.com/books?id=Y_buNr7VCuUC&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
285,ol_OL20791844W,gb_RKFXDwAAQBAJ,1st Case,James Patterson,2020,Arrow Books,0316418315,Paperback,eng,https://openlibrary.org/books/OL34104601M,1st Case,James Patterson,2020,Random House,9781473563018,Paperback,en,http://books.google.com/books?id=RKFXDwAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
286,ol_OL20809405W,gb_8Xy7EAAAQBAJ,One by One,Ruth Ware,2020,dtv,1501188828,Paperback,ger,https://openlibrary.org/books/OL34701519M,One by One,Ruth Ware,2023,Simon and Schuster,9781668019399,Paperback,en,http://books.google.com/books?id=8Xy7EAAAQBAJ&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
287,ol_OL20129848W,gb_On5gDwAAQBAJ,Killer Instinct,James Patterson,2019,Century,9780316422338,Paperback,eng,https://openlibrary.org/books/OL29855626M,Killer Instinct,James Patterson,2019,Hachette UK,9780316422345,Paperback,en,http://books.google.com/books?id=On5gDwAAQBAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
288,ol_OL24695160W,gb_JiQBEAAAQBAJ,Seven Days in June,Tia Williams,2021,Hachette Book Group and Blackstone Publishing,9781549138553,Paperback,eng,https://openlibrary.org/books/OL32597159M,Seven Days in June,Tia Williams,2021,Grand Central Publishing,9781538719114,Paperback,en,https://play.google.com/store/books/details?id=JiQBEAAAQBAJ&source=gbs_api
289,ol_OL34057778W,gb_D5qoEAAAQBAJ,Holly,Stephen King,2023,Thorndike Press,1668014955,Paperback,spa,https://openlibrary.org/books/OL53355789M,Holly,Stephen King,2023,Simon and Schuster,9781668014950,Paperback,en,https://play.google.com/store/books/details?id=D5qoEAAAQBAJ&source=gbs_api
290,ol_OL20685752W,gb_RBDBDwAAQBAJ,Camino Winds,John Grisham,2020,Doubleday,0593168429,Paperback,eng,https://openlibrary.org/books/OL32937679M,Camino Winds,John Grisham,2020,Hachette UK,9781529310238,Paperback,en,http://books.google.com/books?id=RBDBDwAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
291,ol_OL26433082W,gb_KBVJEAAAQBAJ,The It Girl,Ruth Ware,2022,Simon & Schuster Audio,179713910X,Paperback,eng,https://openlibrary.org/books/OL40228993M,The It Girl,Ruth Ware,2022,Simon and Schuster,9781982155285,Paperback,en,https://play.google.com/store/books/details?id=KBVJEAAAQBAJ&source=gbs_api
292,ol_OL16002983W,gb__SRe7mVPKyQC,Adrenaline,Jeff Abbott,2010,"Little, Brown Book Group Limited",1455561029,Paperback,eng,https://openlibrary.org/books/OL29607784M,Adrenaline,Jeff Abbott,2011,Hachette UK,9780748116287,Paperback,en,http://books.google.com/books?id=_SRe7mVPKyQC&dq=best+selling+thriller+books&hl=&as_pt=BOOKS&source=gbs_api
293,ol_OL27409883W,gb_f9lYEAAAQBAJ,Our Missing Hearts,Celeste Ng,2022,Penguin Publishing Group,1408716917,Paperback,eng,https://openlibrary.org/books/OL47234509M,Our Missing Hearts,Celeste Ng,2022,Penguin,9780735245358,Paperback,en,http://books.google.com/books?id=f9lYEAAAQBAJ&dq=new+york+times+bestseller&hl=&as_pt=BOOKS&source=gbs_api
294,ol_OL20583124W,gb_-IKLDwAAQBAJ,Ali Cross,James Patterson,2019,Arrow (Young),9780316530422,Paperback,eng,https://openlibrary.org/books/OL44280127M,Ali Cross,James Patterson,2019,jimmy patterson,9780316530422,Paperback,en,https://play.google.com/store/books/details?id=-IKLDwAAQBAJ&source=gbs_api
295,ol_OL24143036W,gb_zST-DwAAQBAJ,The Plot,Jean Hanff Korelitz,2021,Celadon Books,1250790751,Paperback,eng,https://openlibrary.org/books/OL47085101M,The Plot,Jean Hanff Korelitz,2021,Celadon Books,9781250790743,Paperback,en,https://play.google.com/store/books/details?id=zST-DwAAQBAJ&source=gbs_api
296,ol_OL17094387W,gb_DswbgrMf2iYC,Bleeding Edge,Thomas Pynchon,2013,"Editorial Planeta, S. A.",9786074216998,Paperback,eng,https://openlibrary.org/books/OL36799465M,Bleeding Edge,Thomas Pynchon,2013,Penguin,9780698142688,Paperback,en,https://play.google.com/store/books/details?id=DswbgrMf2iYC&source=gbs_api
297,ol_OL3918096W,gb_f1TPwAEACAAJ,The Day of Battle,Rick Atkinson,2007,Simon & Schuster Audio,0316725609,Paperback,spa,https://openlibrary.org/books/OL35632927M,The Day of Battle,Rick Atkinson,2007,Henry Holt and Company,0805062890,Paperback,en,http://books.google.com/books?id=f1TPwAEACAAJ&dq=pulitzer+prize+winner+book&hl=&as_pt=BOOKS&source=gbs_api
298,ol_OL25347855W,gb_QJs6EAAAQBAJ,22 Seconds,James Patterson,2022,"Little, Brown & Company",1538753162,Paperback,eng,https://openlibrary.org/books/OL48281955M,22 Seconds,James Patterson,2022,Random House,9781529157000,Paperback,en,http://books.google.com/books?id=QJs6EAAAQBAJ&dq=john+grisham+books&hl=&as_pt=BOOKS&source=gbs_api
299,ol_OL26353464W,gb_JuWvzgEACAAJ,Escape,James Patterson,2022,"Penguin Books, Limited",9781529159332,Paperback,eng,https://openlibrary.org/books/OL35853384M,Escape,James Patterson,2022,Century,1529125391,Paperback,en,http://books.google.com/books?id=JuWvzgEACAAJ&dq=james+patterson+books&hl=&as_pt=BOOKS&source=gbs_api
300,ol_OL19356868W,gb_49ApDgAAQBAJ,The Escape Artist,Brad Meltzer,2018,FaithWords,1455559512,Paperback,eng,https://openlibrary.org/books/OL26960463M,The Escape Artist,Brad Meltzer,2018,Grand Central Publishing,9781455559510,Paperback,en,https://play.google.com/store/books/details?id=49ApDgAAQBAJ&source=gbs_api
301,ol_OL20134721W,gb_b5QFEAAAQBAJ,Red at the Bone,Jacqueline Woodson,2019,"Orion Publishing Group, Limited",9780525535270,Paperback,eng,https://openlibrary.org/books/OL28062181M,Red at the Bone,Jacqueline Woodson,2020,Penguin,9780525535287,Paperback,en,http://books.google.com/books?id=b5QFEAAAQBAJ&dq=national+book+award+winner&hl=&as_pt=BOOKS&source=gbs_api
302,ol_OL20134721W,gb_pzqXyQEACAAJ,Red at the Bone,Jacqueline Woodson,2019,"Orion Publishing Group, Limited",9780525535270,Paperback,eng,https://openlibrary.org/books/OL28062181M,Red at the Bone,Jacqueline Woodson,2020,Weidenfeld & Nicolson,1474616437,Paperback,en,http://books.google.com/books?id=pzqXyQEACAAJ&dq=national+book+award+winner&hl=&as_pt=BOOKS&source=gbs_api
